N#Cc1cc2c(=O)n3ccccc3nc2n(CCc2ccccc2)/c1=N/C(=O)c1ccc(F)cc1,113
CC(=O)N1CCc2c([nH]c3ccccc23)[C@H]1c1ccc([N+](=O)[O-])cc1,114
COc1cc([C@H](C)[NH2+][C@H](C)c2ccc(C)c([N+](=O)[O-])c2)ccc1F,115
Cc1cc2nc3c(cn2n1)C(=O)C[C@H](c1ccc(Cl)cc1)C3,116
N#C[C@H](c1ccccc1)c1ccc(N(CCO)CCO)cc1,117
Cc1ncccc1Oc1cc(Cl)ccc1C(N)=S,118
CCCCS[C@@H](C)C(=O)N1CCOC[C@H]1C1CC1,119
CSCCCn1ccc(=O)c2sccc21,120
COC(=O)CCC(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,121
COc1cccc(CNC(=O)COc2ccc(C(C)C)cc2)c1,122
CCc1cc(C#N)c(NC(=O)C2CCN(C(=O)C(C)C)CC2)s1,123
COC(=O)/C=C(\Nc1ccc(C)cc1C)C(N)=O,124
Cc1nc(CC[NH2+][C@H](c2cccs2)C2CC2)cs1,125
O=C(NC1CC[NH+](Cc2ccc(Cl)cc2)CC1)c1ccc2c(c1)CCO2,126
CNC(=O)NC(=O)CCSCc1ccc(Cl)s1,127
O=C(c1csc(-c2ccccc2)n1)N1CCN(Cc2nc(-c3ccsc3)no2)CC1,128
CC(C)[C@H](C)NC(=O)N(C)CCOc1ccccc1F,129
CC(C)(C)c1ccc(CCCC(N)=O)cc1,130
COc1cc(C)ccc1OC(=O)c1csc(-c2cccs2)n1,131
C[C@H]1CCC[C@](C#N)([C@H](O)c2ccc([C@@H]3C[C@@H]3C)o2)C1,132
Cc1ccc(O)c(-n2cc3c(c2-c2cccc(Br)c2)c(=O)n(C)c(=O)n3C)c1,133
Cc1nc(NC(=O)c2ccccn2)sc1-c1nccn1C,134
Cc1cccc(-n2nc(C)cc2NC(=O)[C@H]2CCCO2)c1,135
CC1(C[NH2+][C@@H]2CCCC2(C)C)COC1,136
Cc1ccc(-c2n[nH]cc2CN2CCCC[C@@H]2C2OCCO2)cc1,137
CC[C@@H](C)Oc1cccc(N2CCC(=O)CC2=O)c1,138
CC(C)c1ccc(NC(=O)[C@H]2CC(=O)Nc3nc(-c4cccnc4)nn32)cc1,139
CC[C@@H](Cl)CCc1cc(C)cc(F)c1,140
O=C(Nc1ccccc1F)N(Cc1ccc(F)cc1F)C1CC1,141
C[C@@H]1C[NH+](C[C@@H](C[NH3+])c2ccccc2)C[C@H]1C,142
Cc1c(C(=O)Nc2cc(C#N)ccc2OC(F)F)oc2ccccc12,143
CC[C@](C)([NH2+]CC(=O)Nc1ccc(S(C)(=O)=O)cc1)c1nccs1,144
CSc1nc(N2CCCC2)c2cnn(CCNC(=O)C(C)C)c2n1,145
C[C@H]([NH2+][C@H]1CCO[C@@H]1c1ccc(Cl)c(F)c1)C1CC1,146
CCCOc1nc(Oc2ccc(C)c(C)c2)ccc1N,147
O=C(Nc1nccn(-c2cccc(Cl)c2)c1=O)c1ccccn1,148
CCNc1cc(C)[nH+]c(NCCNC(=O)c2cc3ccccc3oc2=O)n1,149
CC(=O)NCCC[NH2+][C@@H](c1ccccc1F)C1CCCC1,150
CC(C)(C)CC(=O)N1CCC([NH2+]C[C@](C)(O)CN2CCOCC2)CC1,151
NC(=O)[C@H]1CCC[NH+]1CC(=O)Nc1ccc(OCc2ccccc2)cc1,152
CCc1ccc(NC(=O)c2cccc(C(N)=O)c2)c(C(=O)OC)c1,153
CCc1nnc(NC(=O)c2ccccc2NC(=O)c2ccc([N+](=O)[O-])c(C)c2)s1,154
O=C([O-])c1ccc2c(=O)[nH]c(N3CC[NH2+]CC3)nc2c1,155
COC(=O)c1cccc(NC(=O)N2CCc3nc[nH]c3[C@H]2c2ccc(F)cc2F)c1,156
CCc1ccc(-c2noc(CN3c4cccc5cccc(c45)S3(=O)=O)n2)cc1,157
C[C@@H](C(=O)[O-])n1ccc(C(=O)NC2CCCCCCC2)n1,158
COc1ccc(-n2ncc(C(=O)[C@H]3CCCN3C(=O)c3ccncc3)c2N)cc1,159
O=C(NCC1CCC(C(=O)Nc2ccccc2)CC1)c1cc(-c2ccccc2)nc2ncccc12,160
CCc1nc(SCC(=O)NC2CCCC2)nc([O-])c1C#N,161
Cc1nc(C)c(S(=O)(=O)/N=C(\[O-])C[C@H]2CCCO2)s1,162
Cc1ccc(CN2CCN(C(=O)[C@H]3CCCN(S(C)(=O)=O)C3)CC2)cc1,163
Cn1cccc1C(=O)NN[C@@H](C(=O)Nc1ccccc1)c1ccccc1,164
O=C(NCc1ccc(Cl)nc1)N1CCC[C@@H]1C1CCCC1,165
Cc1cc(-n2cncn2)ccc1C(=O)NCC(C1CC1)C1CC1,166
Cc1ccc([C@@H](CNC(=O)C[C@@H](O)c2ccccc2)N2CCOCC2)o1,167
CS(=O)(=O)Cc1ccc(F)cc1CNC(=O)N1CC[C@@H]2CCCC[C@H]21,168
C[C@@H](NS(=O)(=O)CCO)c1ccncc1,169
CCOc1ccc2ccccc2c1-c1nc2c(cnn2CC)[nH]1,170
CC[C@H](C)NC(=O)c1cnn2c3c(cnc12)C[C@H](C)CC3,171
CCc1nc2ccccc2n1C[C@H](O)C[NH+]1CCCC1,172
C#CCN1CCC(C(=O)N[C@H]2CCCc3ccccc32)CC1,173
N#Cc1ccc(C(F)(F)F)nc1N1CCCC[C@H]1CO,174
CC(C)CCNC(=O)[C@H](C)Oc1ccc(C[NH3+])nc1,175
Cc1ccc([C@H](C)[NH2+][C@@H]2CCO[C@]3(CCOC3)C2)o1,176
Cc1cccc(C2=N/C(=C/c3cn(C)nc3C(C)(C)C)C(=O)O2)c1,177
COc1ccccc1N1CCN(c2ncnc(N)c2[N+](=O)[O-])CC1,178
C=CCn1c(S[C@H](C)C(=O)Nc2ccc3c(c2)OCO3)nnc1-c1ccc(Cl)cc1,179
COc1ccc(N2C[C@@H](C(=O)Nn3cnc4c(cnn4-c4ccccc4)c3=O)CC2=O)cc1,180
CCN(CCC(=O)[O-])C(=O)N1C[C@@H]2CCC[NH+]2C[C@@H]1C,181
CCS(=O)(=O)[C@H]1CSCCN1CCCCCS,182
CCOCc1ccccc1CNC(=O)N1CCN(Cc2cc(C)on2)CC1,183
FC(F)(F)NC[C@@H]1CCC[NH+]1Cc1ccccc1,184
C[C@H]1CC(Nc2ccc(OC[C@@H]3CCCO3)cc2)C[C@H](C)O1,185
C[C@@H]1CCCC[NH+]1CCNC(=O)c1nnc(C(=O)Nc2ccc(F)cc2)s1,186
[NH3+]CCOc1ccccc1N1CCCC1=O,187
Fc1ccccc1CSc1nnc2n1CCCCC2,188
O=C(NCCCN1CCCc2ccccc21)c1cn(C2CCCCCC2)nn1,189
CCCc1nnc2sc(NC(=O)COc3ccccc3)nn12,190
C[C@@H](Sc1nnc(-c2ccccc2Cl)n1C)C(=O)NCC(=O)Nc1ccc(F)c(F)c1F,191
Cc1[nH+]ccn1C[C@@H](C)C(=O)N1CCN(Cc2noc3ccccc23)CC1,192
CCN(C(=O)[C@@H](C)SCc1nc(-c2cccs2)no1)c1ccccc1,193
O=C(Cc1csc(NC(=O)[C@@H]2CCC(=O)N2)n1)NCc1cccs1,194
COC(=O)Nc1ccc(NC(=O)c2cccc(NCC(C)(C)C)c2C)cc1,195
O=C(NC1(c2ccc(F)cc2F)CCOCC1)c1cccc(F)c1,196
O=C(N[C@H]1CC=CCC1)N[C@@H]1CCCN(c2ccccc2)C1=O,197
COc1ccc(OC)c(C[NH+]2CCN(CC(=O)N3c4ccccc4C[C@@H]3C)CC2)c1,198
Cc1nc(C)c(CCC(=O)N(C)Cc2ccc(C(F)(F)F)cc2)c(=O)[nH]1,199
O=c1c2ncccc2n(CCc2ccccc2)c(=O)n1Cc1ccc2c(c1)OCO2,200
Cc1ccc(O[C@H](C)CNC(=O)NC2C[C@@H]3CCC[C@H](C2)[NH+]3C)cc1,201
C[C@H]([NH2+]CCC[C@@H]1CCCC[C@@H]1O)c1ccccc1[N+](=O)[O-],202
Cc1cc(C(=O)N2CCC([C@]3(C)NC(=O)NC3=O)CC2)sc1C,203
O=C(c1ccc(O)cc1O)N1N=C(C(F)F)C[C@@]1(O)C(F)F,204
Cc1cc(NC(=O)N2CCCN(c3nccs3)CC2)no1,205
COc1ccc([C@H](O)[C@@H](C)NC(=O)c2ccnnc2C)cc1,206
C[NH+](C)[C@@H]1c2ccccc2C2(CCN(C(=O)CCc3cccnc3)CC2)[C@H]1O,207
C[C@@H]1C[C@@H](C)CN(C(=O)COc2cc(=O)n(C)c3ccccc23)C1,208
CCC(CC)C[NH2+][C@H](C)[C@@H]1CN(C)CCO1,209
COc1cccc(NC(=O)[C@@H]2CC(=O)N([C@H](C)c3ccccc3)C2)c1,210
Cc1ccc(-c2nc(C)sc2CC(=O)Nc2ccccc2)cc1,211
COc1ccc(C(=O)N2CC3(CCCC3)c3ccccc32)cc1OCCO,212
O=C(CSc1nnc(C(=O)Nc2ccc(Cl)cc2)s1)NCc1cccs1,213
CC(=O)Nc1cccc2c1CCN([C@H]1CC(=O)N(CCC(C)C)C1=O)C2,214
O=C(N/N=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1)c1ccc(F)cc1,215
CC[C@H](C)N(C)C(=O)c1ccc2c(c1)NC(=O)CN2CC,216
C[C@@H](NC(=O)CN1CCCC1=O)c1cccc2ccccc12,217
CCOC(=O)CCC(=O)N1CCC[C@H](COC)C1,218
CC(C)[NH2+]Cc1ccccc1F,219
c1ccc(Cc2ccc3sccc3c2)cc1,220
Cc1cnc(Cl)nc1Sc1nc(N)cc(=O)[nH]1,221
COc1ccc([C@H]2C[C@H]3C(=O)N=N[C@H](SC)N3N2)cc1OC,222
Cc1ccncc1NC(=O)c1cc(-c2ccco2)nc2ccccc12,223
C=CCN1C(=O)N=C(N)[C@]12CCOc1ccccc12,224
O=C(C[C@H]1OC(=O)c2ccccc21)NC1CC[NH+](Cc2ccccn2)CC1,225
CC(=O)N[C@@H](CC(=O)NC1CCCC1)c1ccc(Br)cc1,226
C[C@H](NC(=O)c1cccc(SCC#N)c1)C(=O)N1CCCC[C@@H]1C,227
CC[C@@H](NC(=O)c1sc(-c2nc[nH]n2)nc1C)c1cc(F)ccc1F,228
C[NH+](C)[C@@H]1CC[C@H](NC(=O)CCN2C(=O)COc3ccccc32)C1,229
Oc1ccccc1/C=N/N1C(=S)[NH+]=N[C@@H]1c1ccc(Cl)cc1Cl,230
CNC(=O)c1cnc(/C=C/c2cc(C)ccc2F)[nH]c1=O,231
O=C(COc1ccccc1F)Nc1cccc(-c2cn[nH]c2)c1,232
Cc1nc(-c2cccs2)ccc1C(=O)NCCCc1c(C)noc1C,233
O=S(=O)(C[C@@H]1CCCCO1)N(Cc1ccsc1)c1cccnc1,234
C[C@@H]1CC[C@H](C(=O)N2CCc3c([nH]c4ccccc34)C2)O1,235
C[C@H](C(=O)Nc1cccc(F)c1)N1CC[NH+](C[C@@H]2CC=CCC2)CC1,236
Cc1ccc(-n2c(S[C@@H](C)C#N)nc3ccccc3c2=O)c(C)c1,237
CC(=O)Nc1cccc(NC(=O)c2cc(=O)c3ccccc3o2)c1C,238
CS[C@H](C)C[NH2+][C@H](C)c1ccc(S(C)(=O)=O)c(F)c1,239
CC[NH+]1CCC2(CC1)OC[C@@H](C(=O)[O-])N2C(=O)c1ccc(Cl)c([N+](=O)[O-])c1,240
CCc1ccc(C[C@H]([NH2+]C)[C@@H]2CCC[C@H](C)C2)nc1,241
O[C@H](C[C@H]1COCCN1Cc1cnc2cnccn12)c1ccccc1,242
O=C(NCC1CC1)C(=O)Nc1ccn(-c2ccc(Cl)cc2Cl)n1,243
CCN(C[C@@H](O)c1ccc(C)cc1)C(=O)[C@H](C)Cc1c(C)noc1C,244
O=C(CN1C[C@@H](C(=O)N2CCCCC2)Oc2ccccc21)Nc1ccc([N+](=O)[O-])cc1Cl,245
CN(C(=O)[C@@H]1CCCN1C(=O)c1ccco1)[C@H]1CCS(=O)(=O)C1,246
Cc1ccc(O[C@H](C)C(=O)Nc2cccc(C(=O)N(C)C)c2)cc1,247
COc1cc(Br)c([C@H]2NC(N)=[NH+]c3nc4cc5c(cc4n32)OCCCO5)cc1OC,248
O=C(CSc1nnc(-c2ccccn2)n1-c1ccccc1)Nc1cc(Cl)cc(Cl)c1,249
CC(C)CN1CCO[C@H](COC(=O)c2ccc(F)c(F)c2)C1,250
O=C(CCCOc1ccc(Cl)cc1Cl)Nc1nc2c(s1)CCC2,251
O=C(CN1CCc2cc(F)ccc2C1)NC1CCC2(CC1)OCCO2,252
COCCn1nc(C)c(NC(=O)CSc2ccc(F)cc2)c1C,253
Cc1nc2n(n1)CCC[C@@H]2NC(=O)N[C@@H](CC(F)(F)F)c1ccc(F)cc1,254
Cc1ccc(C)c(NC(=O)[C@@H](C)[S@](=O)Cc2nnnn2C2CC2)c1,255
Cc1ccc(/C=C2\C(=[NH2+])N3N=C(c4cccnc4)SC3=NC2=O)o1,256
C/C=C(\C)C[NH+]1CCC([C@]2(Cc3ccccc3Cl)NC(=O)N(CC3CC3)C2=O)CC1,257
CCc1onc(C)c1[C@H]1CCC[NH+]1Cc1sccc1C,258
C[C@H]1CCN(C(=O)NC[C@@H]2CN3CCCC[C@@H]3CO2)[C@H](c2ccco2)C1,259
COCc1ccc(C(=O)N2CCC[C@H](c3nc4ccccc4cc3N)C2)cc1,260
C[C@@H]1CCC[C@@](C[NH3+])([C@]2(O)CC[NH+](C3CC3)C2)C1,261
CS(=O)(=O)N1C[C@@H]2C[NH+](Cc3cccnc3N)C[C@]2(C(=O)[O-])C1,262
CC(=O)C[C@@H]1CCCCC[NH+]1Cc1csc(C(C)C)n1,263
O=C(NCCNc1ncc(C(F)(F)F)cc1Cl)[C@@H]1CC(=O)N(c2ccccc2F)C1,264
Cc1ccc(O)c(C(=O)NCCOc2ccccc2)c1,265
O=C([O-])c1ccc2c(c1)C(=O)O[C@H]2c1ccc(F)cc1,266
C[C@@H](C[C@H]1CCCCC[NH2+]1)Nc1ccccc1N(C)C,267
O=C(Nc1nnc2n1CCCS2)c1ccc(Br)cc1,268
CC[C@H]1CC(=O)N(Cc2cccnc2C#N)C1,269
CN1C(=O)c2cnc3c(c(-c4ccc(Cl)cc4)nn3-c3ccccc3)c2C1=O,270
C[C@@H]1C[C@H](NC(=O)CCOC2CCOCC2)c2ccccc21,271
O=C(N[C@H]1CCCCNC1=O)c1ccc(N2CCC([NH2+]Cc3ccccc3)CC2)cc1,272
CC[C@@H](C)CN(CC)S(=O)(=O)c1cc(Cl)cc(CCl)c1F,273
CC(=O)SC[C@@H](C)CCl,274
COc1cccc(C(=O)N[C@H]2CC[NH2+]C[C@@H]2C)c1,275
Cc1c(CC(=O)NCc2ccncn2)c2c(n1Cc1ccccc1)CCCC2=O,276
CC(C)N(C)S(=O)(=O)c1ccc(NC(=O)C[NH+](C)C2CCC2)cc1,277
COC(=O)[C@H]1CC(=O)NN(C(=O)Nc2ccc(Cl)cc2)C1,278
CC(=O)c1cccc(NC(=O)[C@H](C)OC(=O)c2cnc(Cl)c(Cl)c2)c1,279
Cc1ccc2c(C(=O)/C(C#N)=C\c3ccc(N4CCCCC4)o3)c[nH]c2c1,280
CCCc1c(C(=O)NOCC(N)=O)[nH]c(C)c1C(C)=O,281
CCS(=O)(=O)c1cccc(C(=O)N(C[C@@H]2CCCO2)c2nc3ccc(Cl)cc3s2)c1,282
Cc1ccc([C@@H]2C[C@@H](C)CC[NH+]2Cc2noc(-c3ccoc3)n2)o1,283
COc1cc(Cl)ccc1C(=O)N[C@H](CO)Cc1c[nH]c2ccccc12,284
CCc1nn(C)c(Cl)c1C[NH+]1CCCC[C@@H]1c1ncc[nH]1,285
COc1ccc(NC(=O)NCC2CC[NH+](Cc3cccc(Cl)c3)CC2)cc1,286
O=C(c1ccccc1)N1CCN(C(=O)[C@H]2C=c3ccccc3=[NH+]2)CC1,287
CCC([NH3+])(CC)C(=O)N(C)[C@@H](C)c1ccccc1Cl,288
Cc1c(C(=O)Nc2cccc([N+](=O)[O-])c2)oc2c1[C@@H](O)CC(C)(C)C2,289
Cc1cscc1C(=O)c1cc2[nH]c(=O)[nH]c2cc1Br,290
COC(=O)CCC[NH+]1CCC(CS(N)(=O)=O)CC1,291
C[C@H](Nc1cc(Br)cc(F)c1C(N)=O)[C@@H](C)N1CCOCC1,292
COc1ccc(Cl)cc1C(=O)NNC(=O)[C@H](C)Oc1ccc(F)cc1,293
C[C@H](Cc1cccs1)N(C)C(=O)[C@H]1CCCN(S(C)(=O)=O)C1,294
C/C(=N\NC(=O)c1ccc(Br)cc1)c1cc(C)oc1C,295
O[C@@H](COc1ccc(F)cc1)CN1CC[NH2+]CC1,296
COc1ccccc1COC1CCN(C(=O)Cc2cc(C)[nH]n2)CC1,297
N#Cc1c(N)nc2c(c1N)[C@H](C(C#N)C#N)c1ccccc1O2,298
Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)N2CCNC(=O)C2)c(C)c1,299
CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N(C)CCc1ccccn1,300
Cc1nn(C)c(Oc2ccccc2)c1C[NH2+][C@H](C)c1cccnc1,301
